Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_ANDROGEN_RESPONSE	-0.0104151452320891	0.499750916669475	-1.91398049246444	0.0888063482570344	0.113598214582433	-6.23164410511615	FALSE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_MYC_TARGETS_V1	0.00927569201901324	0.796049050117317	1.89944060785213	0.0908785716659465	0.113598214582433	-6.25343207872617	FALSE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.00747429640225805	0.579427115984947	-1.87206833453373	0.0945549032972496	0.115310857679573	-6.29343324968166	FALSE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_BILE_ACID_METABOLISM	-0.00701030365874791	0.133466424684947	-1.84507259045891	0.0990385558409773	0.117453081975499	-6.3342784205004	FALSE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_UV_RESPONSE_DN	-0.0112338213263194	0.448384427854127	-1.83257258701948	0.10100965049893	0.117453081975499	-6.35272185133665	FALSE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00671957145566549	0.285361566914835	1.42794591306793	0.187987380833398	0.213622023674315	-6.91424309152522	FALSE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_PEROXISOME	-0.00469218927563592	0.315939886960424	-1.3515242180903	0.210407014151263	0.233785571279181	-7.01103458540732	FALSE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00340428988851271	0.606282104903709	1.05912092210037	0.317331271160925	0.344925294740136	-7.34730581918874	FALSE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_APICAL_JUNCTION	0.00219386951922623	0.353711402978723	0.816577642604278	0.435568424323342	0.4546845288058	-7.57674980015458	FALSE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_P53_PATHWAY	0.00418689367915481	0.359642670908974	0.815333268210387	0.436497147653568	0.4546845288058	-7.57751275666588	FALSE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_HEME_METABOLISM	0.00147122631668145	0.362807807632663	0.528735281352473	0.609994531486975	0.622443399476505	-7.78103020815746	FALSE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_MYOGENESIS	0.00161550540481109	0.257272101844448	0.377134515500726	0.71505136018453	0.71505136018453	-7.85550571045666	FALSE	Higher_in_numerator
